date,trainNo,trainName,scheduled_arrival,scheduled_departure,actual_arrival,actual_departure,actual_platform_arrival,suggestions,actual_platform,incoming_line,outgoing_line,Remarks
2026-01-21,13433,SMVT Bengaluru - Malda Town Amrit Bharat Express (PT),00:15,00:20,16:07,,16:07,"2, 5, 6, 7, 8","2, 4",TATA DN,,waiting list
